Frame,T,Caos_Original,Caos_Fenix,Ruido_Vibracional,Fluxo_Qiskit,q0_x,q0_y,q0_z,q0_S,q0_VR_Ganho,q0_Torque,q1_x,q1_y,q1_z,q1_S,q1_VR_Ganho,q1_Torque,q2_x,q2_y,q2_z,q2_S,q2_VR_Ganho,q2_Torque,q3_x,q3_y,q3_z,q3_S,q3_VR_Ganho,q3_Torque,q4_x,q4_y,q4_z,q4_S,q4_VR_Ganho,q4_Torque,q5_x,q5_y,q5_z,q5_S,q5_VR_Ganho,q5_Torque,q6_x,q6_y,q6_z,q6_S,q6_VR_Ganho,q6_Torque,q7_x,q7_y,q7_z,q7_S,q7_VR_Ganho,q7_Torque,q8_x,q8_y,q8_z,q8_S,q8_VR_Ganho,q8_Torque,q9_x,q9_y,q9_z,q9_S,q9_VR_Ganho,q9_Torque,q10_x,q10_y,q10_z,q10_S,q10_VR_Ganho,q10_Torque,q11_x,q11_y,q11_z,q11_S,q11_VR_Ganho,q11_Torque,q12_x,q12_y,q12_z,q12_S,q12_VR_Ganho,q12_Torque,q13_x,q13_y,q13_z,q13_S,q13_VR_Ganho,q13_Torque
75,3.75000000,0.53571429,0.53571429,-0.04944970,0.05000000,18.56284220,-3.80372564,-0.00000143,0.99809603,0.97357649,-0.49548755,18.12210928,5.53460558,-0.00000143,0.99372694,0.77792271,-0.22138606,14.52668201,12.16606396,-0.00000143,0.98902053,0.60849647,-0.02370101,7.65112035,17.33514554,-0.00000143,0.99761094,0.94978844,-0.45988592,-0.95845475,18.92424974,-0.00000143,0.99664245,0.90390408,-0.39291107,-9.31503017,16.50063789,-0.00000143,0.99200557,0.71142475,-0.13889050,-15.02529234,11.54460348,-0.00000143,0.98872237,0.59901588,-0.01392539,-18.68294852,3.16027488,-0.00000143,0.99114271,0.68011980,-0.10217301,-18.24630175,-5.10995852,-0.00000143,0.99049760,0.65755768,-0.07659988,-14.34411562,-12.38082593,-0.00000143,0.98985196,0.63567645,-0.05253784,-6.97254482,-17.61891568,-0.00000143,0.99360466,0.77301433,-0.21509634,0.35538081,-18.94494711,-0.00000143,0.98875660,0.60009713,-0.01503275,8.63968466,-16.86425746,-0.00000143,0.99799598,0.96862537,-0.48802923,15.46362723,-10.95087196,-0.00000143,0.99618117,0.88278304,-0.36285779
76,3.80000000,0.54285714,0.54285714,0.07409214,-0.05000000,18.97605107,-1.32787247,-0.00000153,0.97903177,0.75973955,-0.20366911,17.84898937,6.57783859,-0.00000153,0.98174137,0.64865576,-0.07135474,13.57380368,13.32683917,-0.00000153,0.97480577,0.97544692,-0.50527917,5.57374735,18.18755802,-0.00000153,0.97975810,0.72810001,-0.16421588,-2.07121182,18.90933422,-0.00000153,0.97502558,0.96274924,-0.48608713,-10.06527559,16.14140189,-0.00000153,0.98281049,0.60971263,-0.02932085,-16.28309469,9.83438826,-0.00000153,0.98166778,0.65143183,-0.07444212,-18.89150526,2.22837968,-0.00000153,0.98289525,0.60673400,-0.02620626,-17.98922310,-6.18405225,-0.00000153,0.98290823,0.60627925,-0.02573204,-13.39611624,-13.50544236,-0.00000153,0.97530665,0.94676966,-0.46217290,-5.67637245,-18.15577279,-0.00000153,0.97698688,0.85695618,-0.33291775,2.53540367,-18.85274612,-0.00000153,0.98141977,0.66088257,-0.08504107,10.76507826,-15.68332154,-0.00000153,0.97783462,0.81513284,-0.27588412,15.93311545,-10.39185258,-0.00000153,0.98342116,0.58859483,-0.00755751
77,3.85000000,0.55000000,0.55000000,0.17949365,-0.05000000,19.10090393,0.22786930,-0.00000163,0.95529622,0.81460602,-0.28099778,17.23951126,8.22779382,-0.00000163,0.95393589,0.88763082,-0.38239191,11.70323170,15.09736889,-0.00000163,0.95571993,0.79319122,-0.25247994,4.30649433,18.61051925,-0.00000163,0.95396587,0.88594827,-0.37998612,-4.03550573,18.67106751,-0.00000163,0.95896723,0.64772274,-0.07494635,-11.95787756,14.89643893,-0.00000163,0.95795238,0.68985721,-0.12329774,-17.32633741,8.04324740,-0.00000163,0.95630910,0.76440683,-0.21506193,-19.10140454,-0.18170702,-0.00000163,0.95496159,0.83195441,-0.30451392,-17.48560201,-7.69102931,-0.00000163,0.95259824,0.96628761,-0.49832055,-11.75515617,-15.05698877,-0.00000163,0.95506221,0.82669676,-0.29734850,-4.07587948,-18.66232412,-0.00000163,0.95732667,0.71728561,-0.15616658,4.44670390,-18.57749751,-0.00000163,0.95508970,0.82526640,-0.29540491,12.02988054,-14.83842145,-0.00000163,0.95480159,0.84038820,-0.31607726,17.11200978,-8.48959259,-0.00000163,0.95897892,0.64725377,-0.07442329
78,3.90000000,0.55714286,0.55714286,0.24094885,-0.05000000,19.16617930,0.89925071,-0.00000172,0.93467499,0.96888571,-0.50918261,16.96823895,8.95653691,-0.00000172,0.94312385,0.58277583,-0.01001802,10.49558124,16.06208441,-0.00000172,0.93735726,0.82286580,-0.29802611,2.41539755,19.03450386,-0.00000172,0.93841280,0.77202568,-0.23037663,-5.22654659,18.46143776,-0.00000172,0.94248430,0.60525850,-0.03331538,-13.23969871,13.88721127,-0.00000172,0.94022009,0.69261864,-0.13150551,-17.98391128,6.68758411,-0.00000172,0.93974278,0.71270310,-0.15569178,-19.15819850,-1.05553321,-0.00000172,0.93496809,0.95165755,-0.48305456,-16.41823178,-9.92921542,-0.00000172,0.93746074,0.81772678,-0.29104192,-11.39587243,-15.43650085,-0.00000172,0.93436116,0.98770273,-0.53807017,-2.74696891,-18.98956009,-0.00000172,0.93617907,0.88387563,-0.38334034,5.39568926,-18.41295703,-0.00000172,0.93518840,0.93892386,-0.46394291,13.06673727,-14.05003460,-0.00000172,0.94116618,0.65457694,-0.08730532,17.76368971,-7.25212966,-0.00000172,0.94201029,0.62251990,-0.05177073
79,3.95000000,0.56428571,0.56428571,0.24341136,0.05000000,18.96817297,3.42973514,-0.00000181,0.93045970,0.73042768,-0.18272427,15.60961579,11.30916594,-0.00000181,0.92843686,0.81513556,-0.29335495,9.16474000,16.95765080,-0.00000181,0.93067897,0.72183079,-0.17202757,0.83221103,19.25781443,-0.00000181,0.92945777,0.77113605,-0.23473015,-7.30072499,17.83980426,-0.00000181,0.92702631,0.88042420,-0.38468751,-14.48862954,12.71353277,-0.00000181,0.93073842,0.71951855,-0.16916797,-18.21683944,6.30043972,-0.00000181,0.93492110,0.57523469,-0.00650507,-18.96882144,-3.42651803,-0.00000181,0.92853283,0.81088679,-0.28758821,-15.84979749,-10.97012922,-0.00000181,0.92656115,0.90316942,-0.41766220,-9.33959258,-16.86211400,-0.00000181,0.92727107,0.86870364,-0.36792419,-0.86825400,-19.25619217,-0.00000181,0.93035908,0.73440974,-0.18771332,7.28062823,-17.84801825,-0.00000181,0.92694952,0.88413610,-0.39002908,14.22461613,-13.00846249,-0.00000181,0.92657268,0.90259810,-0.41682686,18.46534066,-5.53018863,-0.00000181,0.93263919,0.64963533,-0.08636357
80,4.00000000,0.57142857,0.57142857,0.18627829,-0.05000000,18.84662205,4.46055753,-0.00000189,0.94180162,0.63177370,-0.07088789,15.54768363,11.54811519,-0.00000189,0.94428596,0.56361539,0.00110166,7.84049704,17.70942817,-0.00000189,0.93587061,0.83331410,-0.32422914,0.67980367,19.35529031,-0.00000189,0.94432360,0.56264596,0.00206835,-8.96949730,17.16523422,-0.00000189,0.93597007,0.82941136,-0.31881705,-14.96726404,12.29150662,-0.00000189,0.93275848,0.96604321,-0.51865108,-19.03211133,3.58803377,-0.00000189,0.93801719,0.75331570,-0.21707371,-18.76707552,-4.78434772,-0.00000189,0.94032463,0.67648123,-0.12215762,-15.36302947,-11.79311736,-0.00000189,0.93258210,0.97422066,-0.53125336,-7.72954923,-17.75808216,-0.00000189,0.93783914,0.75962472,-0.22522707,0.59845557,-19.35808852,-0.00000189,0.93964188,0.69829328,-0.14825638,8.40673605,-17.44757942,-0.00000189,0.94233777,0.61634375,-0.05391660,14.84947665,-12.43314015,-0.00000189,0.94374701,0.57769634,-0.01312622,18.79476058,-4.67409155,-0.00000189,0.94350331,0.58418760,-0.01980130
81,4.05000000,0.57857143,0.57857143,0.08353779,-0.05000000,18.32799429,6.54841659,-0.00000197,0.96523650,0.74720868,-0.21456894,14.51077809,12.97046040,-0.00000197,0.97185543,0.57442394,-0.01389178,7.54508933,17.94074861,-0.00000197,0.95825374,0.99261975,-0.56694848,-2.26916865,19.32997229,-0.00000197,0.96597385,0.72542198,-0.18684671,-10.21778006,16.56482464,-0.00000197,0.96807094,0.66714145,-0.11596136,-16.09245270,10.94675745,-0.00000197,0.95949092,0.94343235,-0.49090636,-19.31843207,2.36528860,-0.00000197,0.96822242,0.66313304,-0.11126828,-18.66097479,-5.52844082,-0.00000197,0.97138619,0.58511975,-0.02494522,-13.69048422,-13.83358893,-0.00000197,0.96356590,0.79924439,-0.28331849,-6.67620666,-18.28186041,-0.00000197,0.96104046,0.88552355,-0.40468001,1.97341364,-19.36243093,-0.00000197,0.96129716,0.87630805,-0.39130120,9.50793016,-16.98228420,-0.00000197,0.95875114,0.97251754,-0.53556955,16.49155311,-10.33563951,-0.00000197,0.96674280,0.70343403,-0.15953197,19.29039907,-2.58391986,-0.00000197,0.96933041,0.63459697,-0.07856708
82,4.10000000,0.58571429,0.58571429,-0.03965567,-0.05000000,18.34799333,6.78666928,-0.00000205,0.99803519,0.99392095,-0.57609317,13.32347343,14.32456743,-0.00000205,0.99900272,0.95951944,-0.52235431,4.80120521,18.96456785,-0.00000205,0.99508142,0.77325311,-0.25406425,-3.90369325,19.16944336,-0.00000205,0.99502469,0.77163984,-0.25192259,-11.19528236,16.04272813,-0.00000205,0.98858921,0.60737268,-0.05290312,-17.27367610,9.18302587,-0.00000205,0.99828104,0.86937697,-0.38751247,-19.54616555,0.80736125,-0.00000205,0.99068587,0.65699465,-0.10882123,-18.14160435,-7.32056438,-0.00000205,0.99965578,0.93703168,-0.48789000,-13.10734851,-14.52243065,-0.00000205,0.98881944,0.61264905,-0.05866192,-6.13574025,-18.57580223,-0.00000205,0.99803005,0.99410726,-0.57638748,2.93731612,-19.34115847,-0.00000205,0.99913712,0.95484396,-0.51514494,10.82817551,-16.29273969,-0.00000205,0.98699159,0.57188760,-0.01538462,16.97716764,-9.72003113,-0.00000205,0.98804255,0.59501063,-0.03959098,19.55381943,-0.59434810,-0.00000205,0.99220023,0.69510895,-0.15433337
83,4.15000000,0.59285714,0.59285714,-0.15314004,-0.05000000,17.51243630,8.94838854,-0.00000212,0.96560533,0.91826714,-0.46610341,12.03684921,15.55200118,-0.00000212,0.95604349,0.60017306,-0.04940619,3.40428383,19.36915343,-0.00000212,0.95912606,0.68945908,-0.15237681,-5.38838898,18.91354023,-0.00000212,0.96300172,0.81902963,-0.32206057,-12.98831487,14.76688908,-0.00000212,0.96366432,0.84330292,-0.35623484,-17.89282685,8.16124825,-0.00000212,0.96576432,0.92467143,-0.47578075,-19.66595290,-0.00435496,-0.00000212,0.95520163,0.57771034,-0.02552005,-17.19134575,-9.55054750,-0.00000212,0.96143048,0.76401666,-0.24730567,-12.10672002,-15.49766309,-0.00000212,0.95576687,0.59270525,-0.04137029,-3.46890880,-19.35779224,-0.00000212,0.96378950,0.84796194,-0.36287481,4.09531243,-19.23510192,-0.00000212,0.96743650,0.99455999,-0.58420680,12.42090570,-15.24701128,-0.00000212,0.95578979,0.59332053,-0.04202883,17.91957328,-8.10184854,-0.00000212,0.95668424,0.61780538,-0.06874651,19.66022536,0.48431891,-0.00000212,0.96554274,0.91575708,-0.46232270
84,4.20000000,0.60000000,0.60000000,-0.22913039,-0.05000000,16.45832961,10.95884368,-0.00000218,0.94622692,0.72941395,-0.20750815,10.10205315,16.99767683,-0.00000218,0.94584076,0.71458285,-0.18860961,2.74318013,19.58171930,-0.00000218,0.94198392,0.58103441,-0.03315075,-6.90042601,18.52995842,-0.00000218,0.94867898,0.83044357,-0.34397363,-14.02254543,13.94053836,-0.00000218,0.94366233,0.63602040,-0.09379734,-18.54291441,6.86509472,-0.00000218,0.94243109,0.59523669,-0.04833551,-19.58165652,-2.74441153,-0.00000218,0.94643211,0.73740993,-0.21782255,-16.57062883,-10.78841309,-0.00000218,0.94905025,0.84682455,-0.36730020,-10.18999846,-16.94518223,-0.00000218,0.94871130,0.83185812,-0.34597530,-1.97500323,-19.67422872,-0.00000218,0.94937787,0.86152739,-0.38850713,7.01073766,-18.48848115,-0.00000218,0.94778864,0.79234933,-0.29098799,14.28042627,-13.67630948,-0.00000218,0.94534418,0.69592196,-0.16526911,18.83156784,-6.02877996,-0.00000218,0.94753734,0.78189418,-0.27676249,19.72417389,1.38747177,-0.00000218,0.94130672,0.56012315,-0.01142729
85,4.25000000,0.60714286,0.60714286,-0.24902163,0.05000000,15.57409940,12.36194326,-0.00000224,0.94956619,0.76976373,-0.26593120,9.63760813,17.39205334,-0.00000224,0.94485772,0.57820210,-0.03429377,0.05778981,19.88381958,-0.00000224,0.94869549,0.73039758,-0.21398939,-7.81388096,18.28430066,-0.00000224,0.95276013,0.93172183,-0.49979597,-15.49987360,12.45485470,-0.00000224,0.94849901,0.72177782,-0.20289531,-19.37019323,4.49066434,-0.00000224,0.94991705,0.78617763,-0.28818940,-19.45637208,-4.10098528,-0.00000224,0.94704047,0.66068866,-0.12729508,-15.71462838,-12.18273825,-0.00000224,0.94727787,0.67029191,-0.13881805,-9.90138369,-17.24323636,-0.00000224,0.94425424,0.55715051,-0.01238156,-0.27698124,-19.88194976,-0.00000224,0.94726107,0.66960799,-0.13799284,8.18921997,-18.11918347,-0.00000224,0.94650920,0.63965961,-0.10255263,15.30631943,-12.69204928,-0.00000224,0.95150097,0.86441683,-0.39887882,19.12182713,-5.45236894,-0.00000224,0.95307413,0.94925005,-0.52689058,19.46409780,4.06414753,-0.00000224,0.94689883,0.65502011,-0.12055875
86,4.30000000,0.61428571,0.61428571,-0.20794369,0.05000000,15.48831852,12.65010077,-0.00000229,0.96539865,0.98055589,-0.58308764,7.50842966,18.53470278,-0.00000229,0.95881451,0.65002614,-0.11930776,-1.38358458,19.94989381,-0.00000229,0.96298216,0.84433001,-0.37578922,-9.09919292,17.80775126,-0.00000229,0.95681261,0.57234869,-0.03221112,-16.59779946,11.15460600,-0.00000229,0.96107464,0.74950104,-0.24429097,-19.77704137,2.96320131,-0.00000229,0.95982024,0.69266322,-0.17113931,-19.27436669,-5.33013121,-0.00000229,0.95776395,0.60811355,-0.07108364,-15.27413290,-12.90783562,-0.00000229,0.95700771,0.57951934,-0.03983005,-7.20957912,-18.65298981,-0.00000229,0.96047240,0.72169088,-0.20793887,1.42452081,-19.94701175,-0.00000229,0.96282436,0.83607921,-0.36390665,10.05164875,-17.28804042,-0.00000229,0.96009947,0.70495561,-0.18657726,16.59706547,-11.15570009,-0.00000229,0.96129450,0.75990066,-0.25815205,19.77895228,-2.95042195,-0.00000229,0.95989700,0.69602239,-0.17533658,19.22331933,5.51150933,-0.00000229,0.96382779,0.88985299,-0.44277902
87,4.35000000,0.62142857,0.62142857,-0.11595388,0.05000000,14.27362428,14.17151630,-0.00000234,0.97545290,0.57226919,-0.03621479,5.75653932,19.27251129,-0.00000234,0.97857393,0.68640853,-0.16827049,-2.52383385,19.95490624,-0.00000234,0.97626088,0.59998483,-0.06634493,-11.56896016,16.45376457,-0.00000234,0.97947939,0.72329817,-0.21517746,-17.51068653,9.89659222,-0.00000234,0.98156843,0.81557934,-0.34056309,-20.07801934,1.20003669,-0.00000234,0.98050618,0.76736438,-0.27366904,-18.68084715,-7.45604075,-0.00000234,0.98191043,0.83169388,-0.36356478,-14.26258382,-14.18254907,-0.00000234,0.98428181,0.95187049,-0.54456728,-6.69508162,-18.96686263,-0.00000234,0.98427903,0.95172018,-0.54433099,3.24851040,-19.84979813,-0.00000234,0.97909220,0.70730285,-0.19460181,10.26438244,-17.29763753,-0.00000234,0.98501244,0.99204251,-0.60855781,17.40182010,-10.08677881,-0.00000234,0.98248315,0.85934692,-0.40376072,20.07445693,-1.25815702,-0.00000234,0.98117251,0.79728756,-0.31483985,18.68233909,7.45230137,-0.00000234,0.98192831,0.83254477,-0.36478806
88,4.40000000,0.62857143,0.62857143,0.00442548,0.05000000,12.35809721,16.01877205,-0.00000238,0.99372182,0.67897949,-0.16391045,4.04987412,19.82229763,-0.00000238,0.99112852,0.77303254,-0.28690120,-4.00927472,19.83047491,-0.00000238,0.99683214,0.58204585,-0.05085066,-12.06629195,16.23981836,-0.00000238,0.98698801,0.95331554,-0.55364953,-17.72664502,9.75127299,-0.00000238,0.99828517,0.54194137,-0.00865696,-20.23097720,-0.17542565,-0.00000238,0.99452033,0.65254721,-0.13161854,-18.24646485,-8.74029956,-0.00000238,0.98851025,0.88228706,-0.44408473,-12.37291706,-16.00732610,-0.00000238,0.99383682,0.67510305,-0.15910930,-4.89057904,-19.63183707,-0.00000238,0.98759211,0.92442141,-0.50841716,4.25789095,-19.77859360,-0.00000238,0.99609373,0.60363405,-0.07472041,11.97795643,-16.30491284,-0.00000238,0.99759903,0.56049763,-0.02782375,18.30992348,-8.60654419,-0.00000238,0.98931422,0.84707898,-0.39186727,20.22764995,0.40757272,-0.00000238,0.99311491,0.69983549,-0.19011832,18.15136499,8.93609982,-0.00000238,0.98925527,0.84960889,-0.39557133
89,4.45000000,0.63571429,0.63571429,0.12372133,0.05000000,11.06156515,17.08353510,-0.00000241,0.96082515,0.67160784,-0.15959660,3.15208116,20.10642968,-0.00000241,0.96322246,0.59730306,-0.07190552,-6.46064807,19.29936332,-0.00000241,0.96081909,0.67180791,-0.15984424,-14.03273190,14.74077693,-0.00000241,0.95575771,0.86347916,-0.42217980,-19.03415486,7.20479299,-0.00000241,0.95571240,0.86544004,-0.42510164,-20.23413396,-2.18776365,-0.00000241,0.95875631,0.74374403,-0.25261708,-17.42370173,-10.51771894,-0.00000241,0.95627950,0.84123756,-0.38935258,-10.90740406,-17.18240156,-0.00000241,0.95894611,0.73679104,-0.24333506,-2.43666968,-20.20568741,-0.00000241,0.95747492,0.79257022,-0.31959610,6.09776212,-19.41704952,-0.00000241,0.96249263,0.61894133,-0.09653597,13.92421375,-14.84333486,-0.00000241,0.95528553,0.88415165,-0.45320518,18.82138253,-7.74334344,-0.00000241,0.96383281,0.57983153,-0.05258875,20.23447502,2.18464662,-0.00000241,0.95842736,0.75596169,-0.26908434,17.85110802,9.77453676,-0.00000241,0.96417682,0.57022676,-0.04219286
90,4.50000000,0.64285714,0.64285714,0.21272588,-0.05000000,10.36647811,17.65509444,-0.00000244,0.93599766,0.57693283,-0.05355536,2.51823007,20.31807197,-0.00000244,0.93801912,0.52386818,0.00191633,-7.77821084,18.93848382,-0.00000244,0.93453281,0.61900418,-0.10103008,-14.63753049,14.31476788,-0.00000244,0.92541151,0.96825615,-0.59121578,-19.43899420,6.42614225,-0.00000244,0.92563952,0.95730045,-0.57363277,-20.11680772,-3.80545923,-0.00000244,0.93238792,0.68669629,-0.18334377,-16.47867778,-12.14997031,-0.00000244,0.92911885,0.80571778,-0.34390887,-9.51762662,-18.12684279,-0.00000244,0.93188603,0.70366345,-0.20504897,-1.73114620,-20.40031354,-0.00000244,0.92604615,0.93809242,-0.54310892,8.07133668,-18.81548158,-0.00000244,0.92847330,0.83175662,-0.38147830,15.27280488,-13.63481778,-0.00000244,0.93426721,0.62698108,-0.11036010,19.62837383,-5.82204941,-0.00000244,0.92703548,0.89307533,-0.47312702,20.30823750,2.59717529,-0.00000244,0.92555209,0.96148553,-0.58033476,16.92880101,11.51456570,-0.00000244,0.92643173,0.92026287,-0.51512747
91,4.55000000,0.65000000,0.65000000,0.24964772,-0.05000000,8.01949146,18.97059901,-0.00000247,0.91565761,0.78565207,-0.32114216,-0.95423711,20.57389152,-0.00000247,0.91852560,0.68415957,-0.18502131,-9.07302388,18.48987518,-0.00000247,0.92184017,0.58421728,-0.06573477,-16.73590248,12.00439015,-0.00000247,0.91620478,0.76509661,-0.29245576,-20.14123908,4.30415792,-0.00000247,0.92143787,0.59545792,-0.07834765,-19.88322474,-5.37153281,-0.00000247,0.91445939,0.83278352,-0.38892526,-15.42603395,-13.64673174,-0.00000247,0.91624635,0.76355883,-0.29033172,-9.55765229,-18.24411233,-0.00000247,0.91087430,0.99304386,-0.63854662,-0.49816642,-20.58997105,-0.00000247,0.92351706,0.53977843,-0.01803047,9.26361253,-18.39515220,-0.00000247,0.91296328,0.89597494,-0.48396728,16.74010392,-11.99852994,-0.00000247,0.91635288,0.75963336,-0.28492374,20.25259705,-3.74543496,-0.00000247,0.91466270,0.82457560,-0.37692468,19.87942278,5.38558577,-0.00000247,0.91452650,0.83006438,-0.38494068,15.57116203,13.48090853,-0.00000247,0.91454708,0.82923282,-0.38372391
92,4.60000000,0.65714286,0.65714286,0.22544709,0.05000000,6.77659549,19.57995521,-0.00000249,0.91962672,0.85097895,-0.42189406,-2.72813746,20.53909196,-0.00000249,0.92159788,0.77481027,-0.31147819,-10.66081476,17.76638638,-0.00000249,0.92756700,0.58582634,-0.07171157,-17.56440060,10.99041273,-0.00000249,0.92593331,0.63200917,-0.12532204,-20.63241153,1.89753514,-0.00000249,0.92177313,0.76840459,-0.30252395,-19.57385373,-6.79419699,-0.00000249,0.91920389,0.86835135,-0.44805539,-15.38226087,-13.88105283,-0.00000249,0.92926767,0.54160493,-0.02378967,-6.41687176,-19.70078360,-0.00000249,0.92279328,0.73223698,-0.25298186,1.41756276,-20.67092729,-0.00000249,0.91718480,0.95677356,-0.58645849,10.57431287,-17.81798758,-0.00000249,0.91795295,0.92203542,-0.53106586,17.20444449,-11.54572860,-0.00000249,0.91774364,0.93136347,-0.54581363,20.58807017,-2.32985819,-0.00000249,0.91934134,0.86266206,-0.43944920,19.89315034,5.79311260,-0.00000249,0.92936522,0.53918037,-0.02126406,15.38865291,13.87393455,-0.00000249,0.91688866,0.97054202,-0.60876499
93,4.65000000,0.66428571,0.66428571,0.14604915,0.05000000,5.87801664,19.99804398,-0.00000250,0.95330339,0.56837197,-0.05644305,-4.43949711,20.36573472,-0.00000250,0.94794946,0.72470844,-0.24806759,-12.45578760,16.71302631,-0.00000250,0.94417861,0.86247807,-0.44533207,-18.11283906,10.31493809,-0.00000250,0.95372828,0.55762937,-0.04473579,-20.82915298,0.78680622,-0.00000250,0.95172024,0.61041246,-0.10417624,-19.09521260,-8.35731561,-0.00000250,0.94394072,0.87207117,-0.45993162,-13.19156359,-16.13861137,-0.00000250,0.94642682,0.77724270,-0.32044402,-5.96040195,-19.97361554,-0.00000250,0.94241238,0.93652117,-0.56069762,4.24931024,-20.40625832,-0.00000250,0.94536305,0.81638029,-0.37668662,12.72553902,-16.50856463,-0.00000250,0.94568199,0.80442713,-0.35930608,18.63892663,-9.33072775,-0.00000250,0.94584376,0.79843692,-0.35066263,20.79983303,-1.35639613,-0.00000250,0.95351543,0.56298310,-0.05054465,19.24050541,8.01715138,-0.00000250,0.94294565,0.91346741,-0.52412763,14.53658607,14.93856453,-0.00000250,0.95524597,0.52101278,-0.00641107
94,4.70000000,0.67142857,0.67142857,0.03089328,0.05000000,3.19064916,20.72485113,-0.00000250,0.98254851,0.74128496,-0.27580130,-4.38379019,20.50566463,-0.00000250,0.99032529,0.52286474,-0.01202385,-13.05343385,16.41059861,-0.00000250,0.98969785,0.53761558,-0.02732004,-19.43351771,7.87642291,-0.00000250,0.98069895,0.80656519,-0.36816315,-20.96761640,-0.24274812,-0.00000250,0.98900760,0.55436218,-0.04517581,-18.60606527,-9.67027246,-0.00000250,0.98786129,0.58342671,-0.07735779,-11.92616154,-17.24721244,-0.00000250,0.98138070,0.78181003,-0.33249214,-3.81356009,-20.61932006,-0.00000250,0.97885029,0.87803567,-0.47533384,5.29091438,-20.29053497,-0.00000250,0.97823934,0.90313008,-0.51436861,12.72892140,-16.66356706,-0.00000250,0.99066366,0.51509098,-0.00412940,19.21253396,-8.40109294,-0.00000250,0.98744748,0.59431833,-0.08979460,20.92051536,1.42540410,-0.00000250,0.98421951,0.68717962,-0.20359003,18.22607843,10.36869000,-0.00000250,0.98142427,0.78025614,-0.33027894,12.06924722,17.14739171,-0.00000250,0.98541276,0.65115087,-0.15784852
95,4.75000000,0.67857143,0.67857143,-0.09182634,-0.05000000,3.02709904,20.87570767,-0.00000250,0.97815140,0.53501401,-0.02841410,-7.73862437,19.62324824,-0.00000250,0.98303261,0.69039271,-0.21269393,-14.90743653,14.92401319,-0.00000250,0.98827939,0.90353568,-0.52145914,-19.81960590,7.22087396,-0.00000250,0.98880753,0.92808060,-0.56050012,-20.94549517,-2.49892071,-0.00000250,0.98007949,0.59202730,-0.09139060,-17.95903616,-11.06487454,-0.00000250,0.97923016,0.56625037,-0.06220400,-11.02289622,-17.98481669,-0.00000250,0.98768952,0.87683660,-0.47974957,-2.00971591,-20.99808017,-0.00000250,0.98074416,0.61295608,-0.11591578,6.87880566,-19.94092390,-0.00000250,0.97945942,0.57310355,-0.06985133,15.40011890,-14.41507250,-0.00000250,0.98609373,0.80823573,-0.37637107,20.02046242,-6.64371703,-0.00000250,0.98739827,0.86392572,-0.45987021,20.88449114,2.96580189,-0.00000250,0.98649104,0.82483297,-0.40086639,17.38290811,11.94958468,-0.00000250,0.98470994,0.75282252,-0.29709814,11.45922586,17.71001372,-0.00000250,0.97900490,0.55959103,-0.05485244
